"Time [s]"	"Engine RPM"	"Vehicle Speed"	"Fuel Level Input"	"Distance since ECU reset"	"Absolute Engine Load"	"Commanded Equivalence Ratio"	"Comm. Throttle Actuator Cntrl"	
    2021-05-29 15:47:16.378	2312.0	39.0	84.70587921142578	3667.0	16.86274528503418	100.0	14.117647171020508	
    2021-05-29 15:47:17.047	2243.25	38.0	82.7450942993164	3667.0	31.372549057006836	97.88818359375	19.215686798095703	
    2021-05-29 15:47:17.666	2193.5	38.0	79.21568298339844	3667.0	36.47058868408203	97.076416015625	20.0	
    2021-05-29 15:47:18.330	2217.5	38.0	79.21568298339844	3667.0	37.64706039428711	97.9278564453125	20.39215660095215	
    2021-05-29 15:47:18.959	2217.75	38.0	80.0	3667.0	54.509803771972656	98.2147216796875	31.372549057006836	
    2021-05-29 15:47:19.586	2256.0	39.0	79.21568298339844	3667.0	54.509803771972656	94.8883056640625	30.58823585510254	
    2021-05-29 15:47:20.218	2328.75	40.0	76.07843017578125	3667.0	43.92156982421875	104.998779296875	10.196078300476074	
    2021-05-29 15:47:20.846	2015.25	40.0	78.82353210449219	3667.0	25.882352828979492	89.9993896484375	15.686274528503418	
    2021-05-29 15:47:21.477	1675.5	39.0	85.09803771972656	3667.0	40.7843132019043	100.0	37.25490188598633	
    2021-05-29 15:47:22.138	1661.0	40.0	76.47058868408203	3667.0	64.70587921142578	97.8790283203125	40.39215850830078	
    2021-05-29 15:47:22.772	1719.5	41.0	76.47058868408203	3667.0	63.13725662231445	102.1942138671875	34.509803771972656	
    2021-05-29 15:47:23.401	1752.75	42.0	79.21568298339844	3667.0	61.568626403808594	101.72119140625	33.33333206176758	
    2021-05-29 15:47:24.061	1791.25	43.0	79.21568298339844	3667.0	60.0	99.18212890625	32.94117736816406	
    2021-05-29 15:47:24.687	1822.5	44.0	78.82353210449219	3667.0	58.82352828979492	99.06005859375	32.94117736816406	
    2021-05-29 15:47:25.379	1866.75	45.0	80.0	3667.0	59.2156867980957	98.809814453125	33.33333206176758	
    2021-05-29 15:47:26.003	1884.0	45.0	79.21568298339844	3667.0	63.13725662231445	99.0386962890625	45.09803771972656	
    2021-05-29 15:47:26.636	1915.5	46.0	78.82353210449219	3667.0	64.31372833251953	98.272705078125	45.490196228027344	
    2021-05-29 15:47:27.450	1937.5	46.0	78.82353210449219	3667.0	53.33333206176758	98.199462890625	21.176469802856445	
    2021-05-29 15:47:28.166	1947.25	46.0	73.7254867553711	3667.0	39.2156867980957	105.8197021484375	16.47058868408203	
    2021-05-29 15:47:28.797	1907.0	46.0	76.47058868408203	3667.0	34.509803771972656	101.8280029296875	14.509803771972656	
    2021-05-29 15:47:29.490	1885.5	45.0	76.47058868408203	3667.0	28.627450942993164	102.880859375	12.15686321258545	
    2021-05-29 15:47:30.116	1832.25	44.0	73.33333587646484	3667.0	23.52941131591797	105.242919921875	10.980392456054688	
    2021-05-29 15:47:30.748	1791.75	43.0	73.33333587646484	3667.0	19.60784339904785	103.5491943359375	8.627450942993164	
    2021-05-29 15:47:31.375	1748.25	42.0	61.17647171020508	3667.0	15.29411792755127	101.580810546875	7.058823585510254	
    2021-05-29 15:47:32.015	1754.75	42.0	82.35294342041016	3667.0	13.72549057006836	104.13818359375	7.058823585510254	
    2021-05-29 15:47:32.636	1738.5	41.0	76.07843017578125	3667.0	13.333333015441895	104.925537109375	7.058823585510254	
    2021-05-29 15:47:33.300	1731.75	41.0	73.33333587646484	3667.0	13.333333015441895	104.998779296875	8.235294342041016	
    2021-05-29 15:47:33.959	1712.5	41.0	82.35294342041016	3667.0	13.72549057006836	104.998779296875	7.843137264251709	
    2021-05-29 15:47:34.586	1642.5	39.0	78.82353210449219	3667.0	13.72549057006836	89.9993896484375	14.901960372924805	
    2021-05-29 15:47:35.248	1358.25	38.0	79.21568298339844	3667.0	28.627450942993164	89.9993896484375	9.411765098571777	
    2021-05-29 15:47:35.881	1355.75	35.0	82.35294342041016	3667.0	21.176469802856445	89.9993896484375	8.235294342041016	
