"Time [s]"	"Coolant Temperature"	"Intake Manifold Pressure"	"Engine RPM"	"Vehicle Speed"	"Timing Advance (Cyl. #1)"	"Intake Air Temperature"	"Fuel Level Input"	"Distance since ECU reset"	"CAT Temperature B1S1"	"Commanded Equivalence Ratio"	"Comm. Throttle Actuator Cntrl"	"Ethanol fuel %"	
    2021-05-30 17:28:43.045	92.0	39.0	916.0	0.0	3.0	41.0	51.764705657958984	4067.0	423.79998779296875	95.172119140625	7.450980186462402	42.35293960571289	
    2021-05-30 17:28:44.161	92.0	39.0	923.5	0.0	-1.5	41.0	51.764705657958984	4067.0	423.5	96.8353271484375	7.058823585510254	42.35293960571289	
    2021-05-30 17:28:45.262	92.0	41.0	911.5	0.0	2.5	41.0	51.764705657958984	4067.0	423.29998779296875	93.29833984375	7.450980186462402	42.35293960571289	
    2021-05-30 17:28:46.496	92.0	40.0	927.25	0.0	-1.5	41.0	51.764705657958984	4067.0	423.0	97.2686767578125	7.058823585510254	42.35293960571289	
    2021-05-30 17:28:47.662	92.0	40.0	922.0	0.0	1.0	41.0	52.156864166259766	4067.0	422.70001220703125	93.328857421875	7.450980186462402	42.35293960571289	
    2021-05-30 17:28:48.740	92.0	40.0	923.75	0.0	-1.0	41.0	52.156864166259766	4067.0	422.5	97.3968505859375	7.450980186462402	42.35293960571289	
    2021-05-30 17:28:50.967	93.0	40.0	919.0	0.0	-0.5	41.0	51.764705657958984	4067.0	422.0	97.406005859375	7.058823585510254	42.35293960571289	
    2021-05-30 17:28:52.081	93.0	39.0	921.0	0.0	-1.0	41.0	51.764705657958984	4067.0	421.70001220703125	93.2098388671875	7.058823585510254	42.35293960571289	
    2021-05-30 17:28:53.180	93.0	40.0	924.25	0.0	-0.5	41.0	52.156864166259766	4067.0	421.5	97.125244140625	7.450980186462402	42.35293960571289	
    2021-05-30 17:28:54.262	93.0	41.0	918.0	0.0	1.0	41.0	52.156864166259766	4067.0	421.29998779296875	95.4620361328125	7.450980186462402	42.35293960571289	
    2021-05-30 17:28:55.403	93.0	40.0	916.25	0.0	-2.0	41.0	51.764705657958984	4067.0	421.0	96.8994140625	7.450980186462402	42.35293960571289	
    2021-05-30 17:28:56.480	93.0	41.0	920.0	0.0	0.0	41.0	51.764705657958984	4067.0	420.79998779296875	95.61767578125	7.450980186462402	42.35293960571289	
    2021-05-30 17:28:57.591	94.0	39.0	920.5	0.0	-1.5	41.0	52.156864166259766	4067.0	420.6000061035156	93.1915283203125	7.058823585510254	42.35293960571289	
    2021-05-30 17:28:58.684	94.0	39.0	914.0	0.0	0.0	41.0	51.764705657958984	4067.0	420.3999938964844	95.8953857421875	7.058823585510254	42.35293960571289	
    2021-05-30 17:28:59.750	94.0	41.0	919.75	0.0	-1.0	41.0	52.156864166259766	4067.0	420.20001220703125	93.2891845703125	7.450980186462402	42.35293960571289	
    2021-05-30 17:29:01.043	94.0	39.0	921.25	0.0	-2.0	41.0	51.764705657958984	4067.0	419.8999938964844	95.806884765625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:02.542	94.0	39.0	922.25	0.0	-1.5	42.0	52.156864166259766	4067.0	419.6000061035156	97.37548828125	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:03.659	94.0	40.0	921.5	0.0	-1.0	42.0	51.764705657958984	4067.0	419.3999938964844	93.0938720703125	7.450980186462402	42.35293960571289	
    2021-05-30 17:29:04.730	94.0	39.0	922.0	0.0	-0.5	42.0	51.764705657958984	4067.0	419.20001220703125	97.2564697265625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:05.873	94.0	41.0	919.25	0.0	0.5	42.0	52.156864166259766	4067.0	419.0	95.3857421875	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:06.947	94.0	40.0	926.5	0.0	-1.0	42.0	52.156864166259766	4067.0	418.79998779296875	97.1343994140625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:08.060	95.0	39.0	912.0	0.0	0.5	42.0	52.156864166259766	4067.0	418.6000061035156	95.44677734375	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:09.169	95.0	40.0	925.25	0.0	-1.5	42.0	51.764705657958984	4067.0	418.3999938964844	97.198486328125	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:10.377	95.0	40.0	918.75	0.0	1.5	42.0	51.764705657958984	4067.0	418.20001220703125	95.5108642578125	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:11.449	95.0	39.0	927.25	0.0	-1.5	42.0	51.764705657958984	4067.0	418.0	92.83447265625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:12.648	95.0	41.0	917.25	0.0	-1.0	42.0	51.764705657958984	4067.0	417.79998779296875	95.76416015625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:13.837	95.0	40.0	918.25	0.0	-2.5	42.0	51.764705657958984	4067.0	417.6000061035156	92.852783203125	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:14.996	95.0	40.0	914.75	0.0	-0.5	42.0	51.764705657958984	4067.0	417.3999938964844	95.9869384765625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:16.102	95.0	39.0	919.25	0.0	-1.0	42.0	52.156864166259766	4067.0	417.20001220703125	92.822265625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:18.367	95.0	40.0	918.0	0.0	-1.0	42.0	51.764705657958984	4067.0	416.79998779296875	92.8436279296875	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:19.461	96.0	39.0	920.75	0.0	-1.0	42.0	51.764705657958984	4067.0	416.6000061035156	96.1181640625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:20.572	96.0	40.0	921.25	0.0	0.5	42.0	51.764705657958984	4067.0	416.3999938964844	92.90771484375	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:21.775	96.0	39.0	917.75	0.0	0.0	42.0	51.764705657958984	4067.0	416.20001220703125	96.1029052734375	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:22.851	96.0	39.0	924.25	0.0	-0.5	42.0	51.764705657958984	4067.0	416.1000061035156	92.8009033203125	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:24.022	96.0	39.0	922.75	0.0	1.5	42.0	51.764705657958984	4067.0	415.8999938964844	96.2066650390625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:25.203	96.0	39.0	920.0	0.0	1.0	42.0	51.764705657958984	4067.0	415.70001220703125	92.730712890625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:26.365	96.0	39.0	929.0	0.0	2.5	42.0	51.764705657958984	4067.0	415.5	96.240234375	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:27.560	96.0	40.0	915.0	0.0	-0.5	42.0	51.764705657958984	4067.0	415.29998779296875	92.7337646484375	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:28.703	96.0	40.0	924.25	0.0	0.0	42.0	51.764705657958984	4067.0	415.1000061035156	96.25244140625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:29.797	97.0	40.0	918.25	0.0	0.0	42.0	51.764705657958984	4067.0	415.0	92.76123046875	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:30.868	97.0	40.0	918.75	0.0	0.0	42.0	51.764705657958984	4067.0	414.79998779296875	96.4691162109375	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:31.970	97.0	39.0	922.0	0.0	0.5	42.0	52.156864166259766	4067.0	414.6000061035156	92.7337646484375	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:33.078	97.0	40.0	923.75	0.0	-1.5	42.0	52.156864166259766	4067.0	414.5	97.9400634765625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:34.161	97.0	39.0	920.5	0.0	-0.5	42.0	52.156864166259766	4067.0	414.29998779296875	92.437744140625	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:35.241	97.0	39.0	930.75	0.0	-2.0	42.0	52.156864166259766	4067.0	414.1000061035156	97.357177734375	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:36.413	98.0	39.0	913.0	0.0	2.5	42.0	52.156864166259766	4067.0	414.0	95.73974609375	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:37.549	98.0	40.0	928.75	0.0	-2.0	42.0	51.3725471496582	4067.0	413.79998779296875	97.3968505859375	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:38.638	98.0	39.0	914.25	0.0	1.0	42.0	51.764705657958984	4067.0	413.6000061035156	95.80078125	7.058823585510254	42.35293960571289	
    2021-05-30 17:29:39.803	98.0	41.0	908.25	0.0	-7.5	42.0	51.764705657958984	4067.0	413.5	92.17529296875	7.450980186462402	42.35293960571289	
    2021-05-30 17:29:40.942	98.0	46.0	890.25	0.0	4.0	42.0	51.764705657958984	4067.0	413.3999938964844	95.4315185546875	8.235294342041016	42.35293960571289	
    2021-05-30 17:29:42.053	98.0	46.0	916.25	0.0	1.5	42.0	51.3725471496582	4067.0	413.3999938964844	97.0184326171875	8.235294342041016	42.35293960571289	
    2021-05-30 17:29:43.254	98.0	43.0	917.75	0.0	0.5	42.0	51.764705657958984	4067.0	413.3999938964844	96.4752197265625	8.235294342041016	42.35293960571289	
    2021-05-30 17:29:44.359	98.0	44.0	918.0	0.0	0.5	42.0	51.764705657958984	4067.0	413.29998779296875	93.8232421875	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:45.500	98.0	42.0	916.0	0.0	1.0	42.0	52.156864166259766	4067.0	413.20001220703125	98.2635498046875	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:46.672	98.0	43.0	921.75	0.0	-0.5	42.0	51.764705657958984	4067.0	413.1000061035156	95.8465576171875	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:47.872	98.0	42.0	908.5	0.0	1.5	42.0	51.764705657958984	4067.0	413.0	96.8536376953125	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:49.000	98.0	42.0	919.5	0.0	0.0	42.0	52.156864166259766	4067.0	412.8999938964844	95.8251953125	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:50.110	98.0	42.0	912.0	0.0	2.5	42.0	52.156864166259766	4067.0	412.70001220703125	96.8475341796875	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:51.200	98.0	44.0	923.5	0.0	0.5	42.0	52.156864166259766	4067.0	412.6000061035156	95.8953857421875	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:52.309	98.0	44.0	913.5	0.0	1.0	42.0	51.3725471496582	4067.0	412.3999938964844	96.6644287109375	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:53.450	97.0	42.0	921.25	0.0	0.0	43.0	52.156864166259766	4067.0	412.29998779296875	97.9095458984375	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:54.652	96.0	43.0	914.0	0.0	2.0	43.0	51.764705657958984	4067.0	412.20001220703125	95.2545166015625	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:55.789	96.0	44.0	919.5	0.0	1.5	43.0	52.156864166259766	4067.0	412.0	98.2940673828125	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:56.989	95.0	42.0	921.25	0.0	1.5	43.0	51.764705657958984	4067.0	411.8999938964844	94.097900390625	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:58.162	95.0	43.0	925.0	0.0	1.5	43.0	51.764705657958984	4067.0	411.70001220703125	96.76513671875	7.843137264251709	42.35293960571289	
    2021-05-30 17:29:59.314	94.0	42.0	924.0	0.0	2.0	43.0	51.3725471496582	4067.0	411.6000061035156	94.0460205078125	7.843137264251709	42.35293960571289	
    2021-05-30 17:30:00.534	94.0	41.0	920.25	0.0	-0.5	43.0	51.764705657958984	4067.0	411.5	96.661376953125	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:01.626	93.0	39.0	925.25	0.0	-3.5	43.0	52.156864166259766	4067.0	411.3999938964844	93.8568115234375	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:02.724	93.0	41.0	922.25	0.0	-0.5	43.0	51.3725471496582	4067.0	411.20001220703125	96.307373046875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:03.856	92.0	40.0	928.0	0.0	-1.0	43.0	52.156864166259766	4067.0	411.1000061035156	93.5882568359375	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:05.039	92.0	40.0	921.5	0.0	-1.5	43.0	52.156864166259766	4067.0	411.0	96.2738037109375	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:06.138	92.0	39.0	919.75	0.0	-0.5	43.0	51.3725471496582	4067.0	410.8999938964844	93.46923828125	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:07.221	92.0	39.0	929.0	0.0	-2.5	43.0	52.156864166259766	4067.0	410.70001220703125	97.71728515625	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:08.421	91.0	39.0	915.5	0.0	0.0	43.0	51.764705657958984	4067.0	410.6000061035156	93.280029296875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:09.592	91.0	40.0	925.5	0.0	-2.0	43.0	51.764705657958984	4067.0	410.5	97.509765625	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:10.698	91.0	39.0	920.5	0.0	0.0	43.0	51.764705657958984	4067.0	410.3999938964844	93.17626953125	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:11.868	91.0	39.0	922.5	0.0	-1.5	43.0	52.156864166259766	4067.0	410.29998779296875	97.296142578125	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:12.980	90.0	40.0	914.25	0.0	1.0	43.0	52.156864166259766	4067.0	410.20001220703125	93.1640625	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:14.150	90.0	40.0	923.75	0.0	-2.0	43.0	52.156864166259766	4067.0	410.1000061035156	97.265625	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:15.322	90.0	41.0	914.25	0.0	1.5	44.0	51.3725471496582	4067.0	410.0	93.0511474609375	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:16.429	90.0	39.0	925.5	0.0	-1.0	44.0	51.3725471496582	4067.0	409.8999938964844	97.332763671875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:17.509	90.0	39.0	912.0	0.0	3.5	44.0	52.156864166259766	4067.0	409.79998779296875	95.49560546875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:18.683	91.0	41.0	920.5	0.0	-1.0	44.0	51.3725471496582	4067.0	409.70001220703125	97.186279296875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:19.763	91.0	40.0	918.0	0.0	2.5	44.0	52.156864166259766	4067.0	409.6000061035156	95.654296875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:20.872	91.0	39.0	926.0	0.0	-1.0	44.0	52.156864166259766	4067.0	409.5	97.3114013671875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:22.040	91.0	40.0	919.25	0.0	-1.5	44.0	52.156864166259766	4067.0	409.3999938964844	95.880126953125	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:23.164	91.0	40.0	922.0	0.0	-1.0	44.0	51.764705657958984	4067.0	409.3999938964844	93.0450439453125	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:24.230	91.0	40.0	916.25	0.0	-2.0	44.0	52.156864166259766	4067.0	409.29998779296875	96.10595703125	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:25.341	92.0	39.0	922.75	0.0	-1.0	44.0	51.764705657958984	4067.0	409.20001220703125	93.1884765625	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:26.508	92.0	39.0	921.5	0.0	0.0	44.0	51.764705657958984	4067.0	409.1000061035156	96.044921875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:27.680	92.0	39.0	923.75	0.0	-1.0	44.0	51.3725471496582	4067.0	409.0	92.822265625	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:28.758	92.0	40.0	919.5	0.0	2.5	44.0	51.764705657958984	4067.0	409.0	96.197509765625	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:29.958	92.0	40.0	920.0	0.0	0.0	44.0	51.764705657958984	4067.0	408.8999938964844	92.9595947265625	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:31.069	92.0	39.0	926.5	0.0	0.0	44.0	52.156864166259766	4067.0	408.79998779296875	96.3897705078125	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:32.208	93.0	39.0	928.5	0.0	-1.5	44.0	52.156864166259766	4067.0	408.79998779296875	92.88330078125	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:33.290	93.0	39.0	922.5	0.0	-1.0	44.0	51.764705657958984	4067.0	408.70001220703125	97.7874755859375	7.058823585510254	42.35293960571289	
    2021-05-30 17:30:34.370	93.0	39.0	919.5	0.0	1.5	44.0	51.764705657958984	4067.0	408.6000061035156	92.840576171875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:35.540	93.0	40.0	920.0	0.0	-1.0	44.0	51.764705657958984	4067.0	408.5	97.6043701171875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:36.680	93.0	39.0	909.75	0.0	1.5	44.0	51.764705657958984	4067.0	408.5	95.635986328125	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:37.801	93.0	40.0	927.75	0.0	-2.0	44.0	51.764705657958984	4067.0	408.3999938964844	97.454833984375	7.058823585510254	42.35293960571289	
    2021-05-30 17:30:38.934	93.0	40.0	919.0	0.0	0.0	44.0	51.764705657958984	4067.0	408.29998779296875	96.044921875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:40.087	94.0	40.0	922.5	0.0	-0.5	44.0	51.764705657958984	4067.0	408.20001220703125	93.548583984375	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:41.210	94.0	39.0	914.0	0.0	0.5	44.0	51.764705657958984	4067.0	408.20001220703125	96.1761474609375	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:42.320	94.0	40.0	918.0	0.0	-1.5	44.0	51.764705657958984	4067.0	408.1000061035156	94.158935546875	7.058823585510254	42.35293960571289	
    2021-05-30 17:30:43.519	94.0	40.0	926.0	0.0	0.5	44.0	52.156864166259766	4067.0	408.0	96.148681640625	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:44.637	94.0	39.0	920.75	0.0	0.0	44.0	52.156864166259766	4067.0	407.8999938964844	92.401123046875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:45.802	94.0	39.0	924.25	0.0	0.0	44.0	51.764705657958984	4067.0	407.8999938964844	96.15478515625	7.058823585510254	42.35293960571289	
    2021-05-30 17:30:46.968	94.0	39.0	920.0	0.0	-1.0	44.0	51.3725471496582	4067.0	407.79998779296875	92.633056640625	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:48.081	94.0	39.0	915.75	0.0	0.0	44.0	51.764705657958984	4067.0	407.70001220703125	96.3470458984375	7.058823585510254	42.35293960571289	
    2021-05-30 17:30:49.248	94.0	40.0	923.25	0.0	0.0	44.0	51.764705657958984	4067.0	407.6000061035156	92.5323486328125	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:50.419	94.0	39.0	925.0	0.0	-0.5	44.0	52.156864166259766	4067.0	407.6000061035156	96.435546875	7.058823585510254	42.35293960571289	
    2021-05-30 17:30:51.592	95.0	39.0	922.0	0.0	-1.0	44.0	52.156864166259766	4067.0	407.5	93.0389404296875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:52.670	95.0	39.0	929.75	0.0	-1.0	45.0	52.156864166259766	4067.0	407.3999938964844	98.0072021484375	7.058823585510254	42.35293960571289	
    2021-05-30 17:30:53.750	95.0	39.0	914.0	0.0	-1.0	45.0	51.3725471496582	4067.0	407.3999938964844	94.0704345703125	7.058823585510254	42.35293960571289	
    2021-05-30 17:30:54.917	95.0	40.0	922.25	0.0	-1.0	45.0	52.156864166259766	4067.0	407.29998779296875	97.7325439453125	7.058823585510254	42.35293960571289	
    2021-05-30 17:30:56.060	95.0	39.0	919.0	0.0	0.5	45.0	51.764705657958984	4067.0	407.20001220703125	95.611572265625	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:57.183	95.0	40.0	922.75	0.0	1.5	45.0	51.764705657958984	4067.0	407.1000061035156	97.66845703125	7.058823585510254	42.35293960571289	
    2021-05-30 17:30:58.278	95.0	39.0	918.75	0.0	0.5	45.0	52.156864166259766	4067.0	407.1000061035156	93.701171875	7.450980186462402	42.35293960571289	
    2021-05-30 17:30:59.376	95.0	40.0	922.75	0.0	-1.5	45.0	52.156864166259766	4067.0	407.0	97.6654052734375	7.058823585510254	42.35293960571289	
    2021-05-30 17:31:00.503	95.0	39.0	918.75	0.0	-1.5	45.0	51.764705657958984	4067.0	406.8999938964844	93.7042236328125	7.450980186462402	42.35293960571289	
    2021-05-30 17:31:01.578	95.0	39.0	921.5	0.0	-1.5	45.0	52.156864166259766	4067.0	406.79998779296875	97.7203369140625	7.058823585510254	42.35293960571289	
    2021-05-30 17:31:02.660	96.0	40.0	916.25	0.0	-0.5	45.0	51.764705657958984	4067.0	406.79998779296875	94.1070556640625	7.450980186462402	42.35293960571289	
    2021-05-30 17:31:03.779	96.0	39.0	919.25	0.0	-1.5	45.0	51.764705657958984	4067.0	406.70001220703125	98.2177734375	7.450980186462402	42.35293960571289	
    2021-05-30 17:31:04.859	96.0	39.0	922.0	0.0	1.0	45.0	52.156864166259766	4067.0	406.6000061035156	93.7713623046875	7.450980186462402	42.35293960571289	
    2021-05-30 17:31:05.945	96.0	39.0	924.5	0.0	-2.0	45.0	51.764705657958984	4067.0	406.6000061035156	97.8485107421875	7.058823585510254	42.35293960571289	
    2021-05-30 17:31:07.060	96.0	40.0	918.75	0.0	1.5	45.0	51.764705657958984	4067.0	406.5	93.817138671875	7.450980186462402	42.35293960571289	
    2021-05-30 17:31:08.180	96.0	40.0	925.0	0.0	-1.5	45.0	51.764705657958984	4067.0	406.3999938964844	97.7813720703125	7.058823585510254	42.35293960571289	
    2021-05-30 17:31:09.318	96.0	39.0	914.75	0.0	-0.5	45.0	52.156864166259766	4067.0	406.29998779296875	95.78857421875	7.058823585510254	42.35293960571289	
