"Time [s]"	"Coolant Temperature"	"Intake Manifold Pressure"	"Engine RPM"	"Vehicle Speed"	"Intake Air Temperature"	"Fuel Level Input"	"Distance since ECU reset"	"CAT Temperature B1S1"	"Absolute Engine Load"	"Commanded Equivalence Ratio"	"Comm. Throttle Actuator Cntrl"	"Ethanol fuel %"	
    2021-05-29 15:16:10.603	88.0	56.0	1208.5	0.0	39.0	80.0	3653.0	472.79998779296875	34.90196228027344	99.0081787109375	11.764705657958984	52.54901885986328	
    2021-05-29 15:16:11.647	88.0	52.0	1229.25	0.0	39.0	80.0	3653.0	472.70001220703125	32.54901885986328	99.1058349609375	10.980392456054688	52.54901885986328	
    2021-05-29 15:16:12.727	88.0	50.0	1203.5	0.0	39.0	85.09803771972656	3653.0	472.5	29.019607543945312	99.3804931640625	9.803921699523926	52.54901885986328	
    2021-05-29 15:16:13.808	88.0	51.0	1205.5	0.0	39.0	90.19607543945312	3653.0	472.20001220703125	28.627450942993164	101.8646240234375	10.196078300476074	52.54901885986328	
    2021-05-29 15:16:14.888	88.0	49.0	1196.25	0.0	39.0	82.7450942993164	3653.0	471.79998779296875	29.019607543945312	97.589111328125	10.196078300476074	52.54901885986328	
    2021-05-29 15:16:15.967	88.0	50.0	1191.75	0.0	39.0	82.7450942993164	3653.0	471.3999938964844	29.41176414489746	96.7926025390625	10.196078300476074	52.54901885986328	
    2021-05-29 15:16:17.048	88.0	51.0	1192.25	0.0	39.0	85.09803771972656	3653.0	471.0	29.41176414489746	96.8505859375	10.196078300476074	52.54901885986328	
    2021-05-29 15:16:18.126	88.0	61.0	1198.25	0.0	39.0	87.45098114013672	3653.0	470.70001220703125	29.41176414489746	97.2381591796875	18.431371688842773	52.54901885986328	
    2021-05-29 15:16:19.206	88.0	65.0	1514.25	0.0	39.0	82.7450942993164	3653.0	470.79998779296875	35.29411697387695	97.6470947265625	18.431371688842773	52.54901885986328	
    2021-05-29 15:16:20.291	88.0	69.0	2294.0	0.0	39.0	82.7450942993164	3653.0	471.79998779296875	42.74509811401367	100.57373046875	22.745098114013672	52.54901885986328	
    2021-05-29 15:16:21.368	88.0	83.0	2347.0	5.0	39.0	82.7450942993164	3653.0	474.8999938964844	38.431373596191406	98.8861083984375	20.784313201904297	52.54901885986328	
    2021-05-29 15:16:22.488	88.0	55.0	1862.5	11.0	39.0	79.21568298339844	3653.0	478.29998779296875	50.98039245605469	104.60205078125	18.039215087890625	52.54901885986328	
    2021-05-29 15:16:23.592	88.0	44.0	2390.75	15.0	39.0	79.60784149169922	3653.0	482.1000061035156	26.27450942993164	106.8023681640625	13.72549057006836	52.54901885986328	
    2021-05-29 15:16:24.672	88.0	57.0	2450.0	15.0	38.0	79.60784149169922	3653.0	484.79998779296875	30.58823585510254	107.7911376953125	16.86274528503418	52.54901885986328	
    2021-05-29 15:16:25.749	88.0	67.0	2515.5	15.0	39.0	76.47058868408203	3653.0	487.8999938964844	36.47058868408203	108.367919921875	21.176469802856445	52.54901885986328	
    2021-05-29 15:16:27.217	89.0	30.0	2723.75	17.0	39.0	82.7450942993164	3653.0	493.8999938964844	45.09803771972656	104.998779296875	10.588234901428223	52.54901885986328	
    2021-05-29 15:16:28.417	89.0	73.0	2105.25	18.0	38.0	80.0	3653.0	495.8999938964844	30.980392456054688	89.9993896484375	18.039215087890625	52.54901885986328	
    2021-05-29 15:16:29.499	89.0	85.0	1727.0	19.0	39.0	87.45098114013672	3653.0	495.6000061035156	54.509803771972656	100.7568359375	31.764705657958984	52.54901885986328	
    2021-05-29 15:16:30.616	90.0	62.0	1873.75	21.0	39.0	80.0	3653.0	498.79998779296875	51.3725471496582	102.1636962890625	18.431371688842773	52.54901885986328	
    2021-05-29 15:16:31.725	90.0	56.0	1985.75	22.0	39.0	90.19607543945312	3653.0	501.29998779296875	31.372549057006836	97.6409912109375	15.686274528503418	52.54901885986328	
    2021-05-29 15:16:32.827	90.0	42.0	1873.25	20.0	39.0	90.19607543945312	3653.0	503.20001220703125	27.843137741088867	98.4893798828125	12.15686321258545	52.54901885986328	
    2021-05-29 15:16:33.972	90.0	36.0	1612.75	18.0	39.0	80.39215850830078	3653.0	503.8999938964844	21.568628311157227	100.5767822265625	8.235294342041016	52.54901885986328	
    2021-05-29 15:16:35.143	90.0	73.0	1306.25	14.0	39.0	85.09803771972656	3653.0	503.8999938964844	29.41176414489746	102.471923828125	15.686274528503418	52.54901885986328	
    2021-05-29 15:16:36.218	90.0	59.0	1038.5	11.0	39.0	90.19607543945312	3653.0	504.1000061035156	35.29411697387695	103.4698486328125	10.196078300476074	52.54901885986328	
    2021-05-29 15:16:37.454	90.0	54.0	960.5	4.0	39.0	80.0	3653.0	503.70001220703125	34.117645263671875	99.1302490234375	9.803921699523926	52.54901885986328	
    2021-05-29 15:16:38.620	90.0	50.0	918.75	0.0	39.0	80.39215850830078	3653.0	503.0	30.980392456054688	98.992919921875	8.627450942993164	52.54901885986328	
    2021-05-29 15:16:39.823	90.0	53.0	935.0	0.0	39.0	79.60784149169922	3653.0	502.0	30.19607925415039	100.50048828125	9.019607543945312	52.54901885986328	
    2021-05-29 15:16:41.219	90.0	52.0	943.25	0.0	39.0	85.49019622802734	3653.0	500.8999938964844	31.372549057006836	98.2025146484375	9.411765098571777	52.54901885986328	
    2021-05-29 15:16:42.283	90.0	53.0	943.5	0.0	39.0	87.45098114013672	3653.0	499.6000061035156	32.156864166259766	97.7447509765625	9.803921699523926	52.54901885986328	
    2021-05-29 15:16:43.385	90.0	53.0	945.25	0.0	39.0	85.09803771972656	3653.0	498.3999938964844	31.764705657958984	98.406982421875	9.411765098571777	52.54901885986328	
    2021-05-29 15:16:44.498	89.0	56.0	936.75	0.0	39.0	87.45098114013672	3653.0	497.20001220703125	32.94117736816406	100.0	10.588234901428223	52.54901885986328	
    2021-05-29 15:16:45.579	89.0	54.0	958.75	0.0	40.0	87.8431396484375	3653.0	496.1000061035156	32.156864166259766	99.6734619140625	9.411765098571777	52.54901885986328	
    2021-05-29 15:16:46.629	89.0	54.0	938.5	0.0	40.0	85.09803771972656	3653.0	494.8999938964844	31.764705657958984	97.76611328125	9.411765098571777	52.54901885986328	
    2021-05-29 15:16:47.706	88.0	53.0	947.0	0.0	40.0	82.7450942993164	3653.0	493.79998779296875	31.764705657958984	99.713134765625	9.411765098571777	52.54901885986328	
    2021-05-29 15:16:48.816	88.0	83.0	944.25	0.0	40.0	84.70587921142578	3653.0	492.5	32.156864166259766	96.9970703125	9.803921699523926	52.54901885986328	
    2021-05-29 15:16:49.901	88.0	91.0	1157.5	0.0	40.0	84.70587921142578	3653.0	491.79998779296875	65.49019622802734	102.0751953125	51.764705657958984	52.54901885986328	
    2021-05-29 15:16:50.996	88.0	85.0	2667.75	4.0	40.0	85.09803771972656	3653.0	497.5	64.70587921142578	97.8302001953125	49.411766052246094	52.54901885986328	
    2021-05-29 15:16:52.089	88.0	90.0	2279.5	14.0	40.0	76.47058868408203	3653.0	510.29998779296875	65.09803771972656	94.8394775390625	57.25490188598633	52.54901885986328	
    2021-05-29 15:16:53.450	87.0	88.0	3307.5	20.0	40.0	82.7450942993164	3653.0	533.7999877929688	24.3137264251709	89.9993896484375	12.15686321258545	52.54901885986328	
    2021-05-29 15:16:54.608	88.0	91.0	3452.0	22.0	39.0	73.33333587646484	3653.0	548.4000244140625	65.49019622802734	98.76708984375	50.588233947753906	52.54901885986328	
    2021-05-29 15:16:55.689	88.0	85.0	2386.0	27.0	40.0	94.11764526367188	3653.0	564.5	64.31372833251953	96.820068359375	54.117645263671875	52.54901885986328	
    2021-05-29 15:16:56.865	88.0	94.0	2639.25	29.0	40.0	76.07843017578125	3653.0	576.4000244140625	61.568626403808594	89.9993896484375	40.0	52.54901885986328	
    2021-05-29 15:16:57.979	89.0	93.0	1673.5	29.0	40.0	82.7450942993164	3653.0	581.5999755859375	73.33333587646484	96.0540771484375	100.0	52.54901885986328	
    2021-05-29 15:16:59.089	89.0	87.0	1747.25	30.0	40.0	85.09803771972656	3653.0	588.0	81.17646789550781	101.5228271484375	100.0	52.54901885986328	
    2021-05-29 15:17:00.218	89.0	93.0	1826.25	32.0	40.0	82.35294342041016	3653.0	593.9000244140625	81.5686264038086	105.5694580078125	100.0	52.54901885986328	
    2021-05-29 15:17:01.333	90.0	93.0	1934.25	33.0	40.0	85.09803771972656	3653.0	599.5999755859375	76.86274719238281	101.007080078125	100.0	52.54901885986328	
    2021-05-29 15:17:02.423	90.0	93.0	2006.75	35.0	40.0	79.21568298339844	3653.0	604.9000244140625	76.47058868408203	101.6357421875	100.0	52.54901885986328	
    2021-05-29 15:17:03.488	90.0	93.0	2057.75	35.0	40.0	82.35294342041016	3653.0	609.2000122070312	76.86274719238281	85.8184814453125	100.0	52.54901885986328	
    2021-05-29 15:17:04.570	91.0	86.0	2107.5	36.0	40.0	73.33333587646484	3653.0	608.0	77.2549057006836	85.8184814453125	100.0	52.54901885986328	
    2021-05-29 15:17:05.688	91.0	93.0	2155.75	37.0	40.0	82.7450942993164	3654.0	606.2000122070312	77.2549057006836	98.1353759765625	86.2745132446289	52.54901885986328	
    2021-05-29 15:17:07.030	91.0	85.0	2224.25	38.0	40.0	82.35294342041016	3654.0	608.5	76.07843017578125	99.23095703125	72.94117736816406	52.54901885986328	
    2021-05-29 15:17:08.229	91.0	93.0	2278.0	39.0	40.0	80.39215850830078	3654.0	612.7000122070312	75.29412078857422	101.7242431640625	73.7254867553711	52.54901885986328	
    2021-05-29 15:17:09.309	90.0	84.0	2335.5	40.0	40.0	82.7450942993164	3654.0	616.2999877929688	75.29412078857422	101.72119140625	73.7254867553711	52.54901885986328	
    2021-05-29 15:17:10.458	90.0	84.0	2380.25	41.0	40.0	82.7450942993164	3654.0	619.9000244140625	72.94117736816406	98.5870361328125	60.0	52.54901885986328	
    2021-05-29 15:17:11.526	90.0	91.0	2408.75	42.0	40.0	82.35294342041016	3654.0	623.5999755859375	72.1568603515625	102.8656005859375	58.82352828979492	52.54901885986328	
    2021-05-29 15:17:12.667	90.0	58.0	2443.75	42.0	40.0	82.7450942993164	3654.0	626.5999755859375	44.70588302612305	107.5836181640625	16.86274528503418	52.54901885986328	
    2021-05-29 15:17:13.755	90.0	56.0	2359.25	41.0	40.0	85.09803771972656	3654.0	627.7000122070312	36.86274337768555	105.517578125	16.078432083129883	52.54901885986328	
    2021-05-29 15:17:14.860	89.0	60.0	2316.0	39.0	40.0	82.7450942993164	3654.0	627.9000244140625	38.039215087890625	104.77294921875	18.823530197143555	52.54901885986328	
    2021-05-29 15:17:15.965	89.0	41.0	2218.5	38.0	40.0	82.7450942993164	3654.0	627.5	33.33333206176758	107.9925537109375	14.117647171020508	52.54901885986328	
    2021-05-29 15:17:17.082	89.0	33.0	2127.25	37.0	40.0	80.0	3654.0	627.0999755859375	23.13725471496582	105.7586669921875	9.803921699523926	52.54901885986328	
    2021-05-29 15:17:18.190	89.0	37.0	2007.75	34.0	40.0	87.8431396484375	3654.0	625.9000244140625	15.29411792755127	106.5765380859375	5.490196228027344	52.54901885986328	
    2021-05-29 15:17:19.269	89.0	90.0	1880.75	32.0	40.0	82.7450942993164	3654.0	624.2999877929688	56.47058868408203	107.5714111328125	42.35293960571289	52.54901885986328	
    2021-05-29 15:17:20.347	89.0	85.0	1919.75	33.0	41.0	80.0	3654.0	622.4000244140625	63.52941131591797	101.2298583984375	45.09803771972656	52.54901885986328	
    2021-05-29 15:17:21.442	89.0	74.0	2115.5	36.0	41.0	87.45098114013672	3654.0	621.7000122070312	64.70587921142578	96.5606689453125	26.66666603088379	52.54901885986328	
    2021-05-29 15:17:22.612	89.0	31.0	2283.0	39.0	41.0	82.35294342041016	3654.0	621.9000244140625	49.01960754394531	104.3609619140625	8.235294342041016	52.54901885986328	
    2021-05-29 15:17:23.679	89.0	86.0	1978.75	40.0	40.0	80.0	3654.0	619.0	58.039215087890625	100.7171630859375	41.568626403808594	52.54901885986328	
    2021-05-29 15:17:24.794	89.0	89.0	1758.5	42.0	41.0	82.35294342041016	3654.0	618.4000244140625	68.62744903564453	101.1871337890625	42.35293960571289	52.54901885986328	
    2021-05-29 15:17:25.868	89.0	90.0	1832.0	44.0	41.0	82.35294342041016	3654.0	618.7000122070312	34.509803771972656	99.4140625	33.33333206176758	52.54901885986328	
    2021-05-29 15:17:27.282	89.0	83.0	1873.25	45.0	41.0	82.7450942993164	3654.0	618.9000244140625	60.39215850830078	100.57373046875	34.90196228027344	52.54901885986328	
    2021-05-29 15:17:28.517	90.0	85.0	1977.5	47.0	41.0	80.0	3654.0	619.4000244140625	58.039215087890625	105.072021484375	40.39215850830078	52.54901885986328	
    2021-05-29 15:17:29.676	90.0	61.0	2038.25	49.0	41.0	76.07843017578125	3654.0	620.2999877929688	55.686275482177734	102.08740234375	20.39215660095215	52.54901885986328	
    2021-05-29 15:17:30.765	90.0	48.0	2062.25	49.0	40.0	87.45098114013672	3654.0	621.5	34.117645263671875	108.111572265625	14.901960372924805	52.54901885986328	
    2021-05-29 15:17:31.901	90.0	37.0	2024.5	49.0	40.0	80.0	3654.0	622.2000122070312	25.490196228027344	105.7525634765625	11.764705657958984	52.54901885986328	
    2021-05-29 15:17:33.043	90.0	63.0	1983.0	47.0	40.0	82.7450942993164	3654.0	622.0	34.509803771972656	103.94287109375	16.86274528503418	52.54901885986328	
    2021-05-29 15:17:34.121	90.0	65.0	1961.5	47.0	41.0	87.45098114013672	3654.0	621.5	38.039215087890625	102.1514892578125	17.647058486938477	52.54901885986328	
    2021-05-29 15:17:35.232	90.0	90.0	1968.75	47.0	41.0	82.35294342041016	3654.0	620.5999755859375	37.64706039428711	102.374267578125	29.019607543945312	52.54901885986328	
    2021-05-29 15:17:36.372	90.0	85.0	1987.5	47.0	42.0	82.35294342041016	3654.0	618.7999877929688	63.52941131591797	101.953125	46.66666793823242	52.54901885986328	
    2021-05-29 15:17:37.508	90.0	85.0	2044.75	49.0	42.0	82.35294342041016	3654.0	618.2000122070312	64.70587921142578	98.7823486328125	47.45098114013672	52.54901885986328	
    2021-05-29 15:17:38.593	90.0	85.0	2110.75	51.0	41.0	85.09803771972656	3654.0	619.2999877929688	65.09803771972656	99.5819091796875	47.843135833740234	52.54901885986328	
    2021-05-29 15:17:39.701	90.0	85.0	2190.5	52.0	41.0	84.70587921142578	3654.0	621.5999755859375	64.70587921142578	101.251220703125	48.6274528503418	52.54901885986328	
    2021-05-29 15:17:40.809	90.0	76.0	2271.0	54.0	41.0	82.35294342041016	3654.0	624.5999755859375	63.92156982421875	97.515869140625	49.411766052246094	52.54901885986328	
    2021-05-29 15:17:41.916	90.0	44.0	2346.5	56.0	41.0	85.09803771972656	3654.0	626.9000244140625	36.47058868408203	105.2337646484375	15.686274528503418	52.54901885986328	
    2021-05-29 15:17:43.124	90.0	34.0	2348.25	56.0	41.0	79.21568298339844	3654.0	628.0999755859375	23.13725471496582	104.7698974609375	11.372549057006836	52.54901885986328	
    2021-05-29 15:17:44.234	90.0	36.0	2138.75	55.0	41.0	80.0	3654.0	628.2000122070312	22.745098114013672	104.5257568359375	10.980392456054688	52.54901885986328	
    2021-05-29 15:17:45.309	89.0	26.0	1813.75	54.0	41.0	85.09803771972656	3654.0	627.5999755859375	18.823530197143555	105.267333984375	6.274509906768799	52.54901885986328	
    2021-05-29 15:17:46.438	89.0	25.0	1790.25	54.0	41.0	82.35294342041016	3654.0	625.2999877929688	12.941176414489746	89.9993896484375	7.058823585510254	52.54901885986328	
    2021-05-29 15:17:47.571	89.0	26.0	1758.0	53.0	41.0	82.35294342041016	3654.0	621.4000244140625	13.333333015441895	89.9993896484375	7.450980186462402	52.54901885986328	
    2021-05-29 15:17:48.641	89.0	25.0	1710.0	51.0	41.0	82.7450942993164	3654.0	616.5999755859375	13.72549057006836	89.9993896484375	7.058823585510254	52.54901885986328	
    2021-05-29 15:17:49.718	89.0	25.0	1673.5	50.0	42.0	82.7450942993164	3654.0	611.7999877929688	13.333333015441895	89.9993896484375	7.058823585510254	52.54901885986328	
    2021-05-29 15:17:50.800	89.0	24.0	1652.5	49.0	42.0	76.07843017578125	3654.0	607.0	12.941176414489746	89.9993896484375	6.666666507720947	52.54901885986328	
    2021-05-29 15:17:51.908	88.0	24.0	1616.5	49.0	42.0	87.45098114013672	3654.0	601.9000244140625	12.941176414489746	89.9993896484375	6.666666507720947	52.54901885986328	
    2021-05-29 15:17:52.988	88.0	24.0	1603.25	48.0	42.0	82.35294342041016	3654.0	596.2000122070312	12.941176414489746	89.9993896484375	7.058823585510254	52.54901885986328	
    2021-05-29 15:17:54.125	88.0	24.0	1586.0	47.0	42.0	80.0	3654.0	590.2999877929688	12.941176414489746	89.9993896484375	6.666666507720947	52.54901885986328	
    2021-05-29 15:17:55.338	88.0	24.0	1568.5	47.0	42.0	82.35294342041016	3654.0	583.7000122070312	12.941176414489746	89.9993896484375	6.666666507720947	52.54901885986328	
    2021-05-29 15:17:56.601	87.0	59.0	1553.5	47.0	42.0	82.35294342041016	3654.0	577.4000244140625	12.941176414489746	89.9993896484375	12.15686321258545	52.54901885986328	
    2021-05-29 15:17:57.773	87.0	91.0	1561.0	47.0	43.0	85.09803771972656	3654.0	570.0999755859375	58.039215087890625	91.4886474609375	40.39215850830078	52.54901885986328	
    2021-05-29 15:17:58.929	87.0	91.0	1644.25	49.0	43.0	82.7450942993164	3654.0	564.0	70.5882339477539	102.520751953125	43.13725662231445	52.54901885986328	
    2021-05-29 15:18:00.067	87.0	86.0	1726.75	52.0	43.0	87.45098114013672	3654.0	562.5	70.5882339477539	101.2725830078125	43.92156982421875	52.54901885986328	
    2021-05-29 15:18:01.261	87.0	91.0	1824.75	55.0	42.0	82.35294342041016	3654.0	563.7000122070312	66.2745132446289	101.953125	44.70588302612305	52.54901885986328	
    2021-05-29 15:18:02.378	87.0	91.0	1904.0	57.0	42.0	80.0	3654.0	566.4000244140625	67.8431396484375	95.2362060546875	47.05882263183594	52.54901885986328	
    2021-05-29 15:18:03.523	87.0	85.0	1960.75	59.0	42.0	80.0	3654.0	569.7000122070312	63.52941131591797	97.2320556640625	45.490196228027344	52.54901885986328	
    2021-05-29 15:18:04.599	88.0	55.0	2006.75	60.0	42.0	82.7450942993164	3654.0	572.9000244140625	45.09803771972656	103.5797119140625	17.254901885986328	52.54901885986328	
    2021-05-29 15:18:05.724	88.0	43.0	1966.5	60.0	42.0	76.07843017578125	3654.0	574.5	30.58823585510254	106.3385009765625	12.941176414489746	52.54901885986328	
    2021-05-29 15:18:07.137	88.0	27.0	1918.5	58.0	41.0	82.35294342041016	3654.0	575.2000122070312	20.39215660095215	105.694580078125	8.627450942993164	52.54901885986328	
    2021-05-29 15:18:08.231	89.0	25.0	1749.25	52.0	41.0	76.47058868408203	3654.0	573.4000244140625	13.72549057006836	89.9993896484375	6.274509906768799	52.54901885986328	
    2021-05-29 15:18:09.373	89.0	50.0	1404.25	42.0	42.0	80.0	3654.0	570.2999877929688	29.80392074584961	89.9993896484375	10.980392456054688	52.54901885986328	
    2021-05-29 15:18:10.481	89.0	72.0	1190.25	38.0	42.0	85.09803771972656	3654.0	567.0	27.843137741088867	89.9993896484375	10.196078300476074	52.54901885986328	
    2021-05-29 15:18:11.556	89.0	75.0	1172.25	34.0	42.0	82.35294342041016	3654.0	564.0	51.764705657958984	101.904296875	26.66666603088379	52.54901885986328	
    2021-05-29 15:18:12.682	90.0	38.0	2138.5	33.0	42.0	82.35294342041016	3654.0	562.9000244140625	30.19607925415039	96.173095703125	10.588234901428223	52.54901885986328	
    2021-05-29 15:18:13.786	90.0	91.0	1792.0	30.0	42.0	82.7450942993164	3654.0	562.2000122070312	60.0	102.044677734375	42.74509811401367	52.54901885986328	
    2021-05-29 15:18:14.955	90.0	90.0	1774.25	31.0	42.0	85.09803771972656	3654.0	562.7000122070312	67.05882263183594	98.18115234375	43.13725662231445	52.54901885986328	
    2021-05-29 15:18:16.025	90.0	66.0	1829.25	31.0	42.0	80.0	3654.0	564.9000244140625	65.09803771972656	98.54736328125	24.705883026123047	52.54901885986328	
    2021-05-29 15:18:17.106	90.0	62.0	1832.25	31.0	42.0	82.35294342041016	3654.0	566.9000244140625	41.568626403808594	102.7618408203125	16.86274528503418	52.54901885986328	
    2021-05-29 15:18:18.218	90.0	81.0	1657.25	29.0	42.0	80.0	3654.0	568.4000244140625	32.94117736816406	100.775146484375	15.29411792755127	52.54901885986328	
    2021-05-29 15:18:19.266	90.0	86.0	1531.75	26.0	42.0	80.0	3654.0	569.4000244140625	61.568626403808594	101.7486572265625	32.54901885986328	52.54901885986328	
    2021-05-29 15:18:20.349	90.0	85.0	1534.5	26.0	42.0	82.7450942993164	3654.0	570.4000244140625	57.25490188598633	98.419189453125	26.27450942993164	52.54901885986328	
    2021-05-29 15:18:21.427	90.0	84.0	1569.25	27.0	42.0	85.09803771972656	3654.0	571.4000244140625	61.568626403808594	103.2623291015625	30.980392456054688	52.54901885986328	
    2021-05-29 15:18:22.610	90.0	86.0	1644.0	28.0	42.0	85.09803771972656	3654.0	572.5999755859375	65.49019622802734	102.4993896484375	42.74509811401367	52.54901885986328	
    2021-05-29 15:18:23.741	89.0	85.0	1708.25	29.0	42.0	82.7450942993164	3654.0	575.0999755859375	71.76470947265625	103.2562255859375	43.92156982421875	52.54901885986328	
    2021-05-29 15:18:24.848	89.0	91.0	1754.75	30.0	42.0	82.7450942993164	3654.0	578.0	69.01960754394531	104.4525146484375	45.490196228027344	52.54901885986328	
    2021-05-29 15:18:25.955	89.0	93.0	1840.0	32.0	42.0	82.7450942993164	3654.0	581.5	73.33333587646484	99.8504638671875	53.72549057006836	52.54901885986328	
    2021-05-29 15:18:27.404	89.0	86.0	1987.75	34.0	42.0	85.09803771972656	3654.0	587.4000244140625	76.86274719238281	101.5472412109375	100.0	52.54901885986328	
    2021-05-29 15:18:28.482	89.0	93.0	2146.25	37.0	42.0	87.45098114013672	3655.0	595.5	77.2549057006836	98.13232421875	100.0	52.54901885986328	
    2021-05-29 15:18:29.676	89.0	95.0	2267.75	39.0	42.0	85.09803771972656	3655.0	601.5	76.47058868408203	97.6715087890625	100.0	52.54901885986328	
    2021-05-29 15:18:30.767	89.0	83.0	2387.25	42.0	42.0	82.35294342041016	3655.0	607.7999877929688	75.68627166748047	98.6419677734375	100.0	52.54901885986328	
    2021-05-29 15:18:31.934	89.0	84.0	2470.75	43.0	42.0	79.21568298339844	3655.0	613.4000244140625	72.94117736816406	103.985595703125	59.2156867980957	52.54901885986328	
    2021-05-29 15:18:33.148	89.0	84.0	2520.75	43.0	41.0	76.47058868408203	3655.0	618.7999877929688	72.54901885986328	101.5350341796875	59.60784149169922	52.54901885986328	
    2021-05-29 15:18:34.243	89.0	84.0	2550.5	44.0	42.0	80.0	3655.0	623.2000122070312	72.94117736816406	105.6976318359375	59.60784149169922	52.54901885986328	
    2021-05-29 15:18:35.316	89.0	84.0	2578.25	45.0	42.0	80.0	3655.0	627.7999877929688	65.09803771972656	99.1546630859375	53.72549057006836	52.54901885986328	
    2021-05-29 15:18:36.485	89.0	89.0	2590.25	45.0	42.0	82.35294342041016	3655.0	632.0999755859375	64.70587921142578	101.7425537109375	50.19607925415039	52.54901885986328	
    2021-05-29 15:18:37.632	90.0	84.0	2587.75	44.0	42.0	82.35294342041016	3655.0	635.2000122070312	45.09803771972656	104.644775390625	36.07843017578125	52.54901885986328	
    2021-05-29 15:18:38.740	90.0	80.0	2523.5	44.0	42.0	79.21568298339844	3655.0	636.7999877929688	63.92156982421875	101.5228271484375	52.156864166259766	52.54901885986328	
    2021-05-29 15:18:39.864	90.0	89.0	2498.0	43.0	42.0	84.70587921142578	3655.0	638.0	60.39215850830078	102.4688720703125	42.74509811401367	52.54901885986328	
    2021-05-29 15:18:41.076	90.0	89.0	2461.75	42.0	42.0	80.0	3655.0	638.9000244140625	62.74509811401367	98.35205078125	45.882354736328125	52.54901885986328	
    2021-05-29 15:18:42.214	90.0	89.0	2456.25	42.0	42.0	79.21568298339844	3655.0	640.0999755859375	62.74509811401367	97.4212646484375	47.05882263183594	52.54901885986328	
    2021-05-29 15:18:43.328	90.0	90.0	2421.25	42.0	42.0	80.0	3655.0	641.5	63.52941131591797	100.830078125	51.3725471496582	52.54901885986328	
    2021-05-29 15:18:44.510	90.0	90.0	2427.5	42.0	42.0	80.0	3655.0	643.0999755859375	63.92156982421875	100.244140625	51.3725471496582	52.54901885986328	
    2021-05-29 15:18:45.704	90.0	90.0	2434.5	42.0	42.0	80.0	3655.0	644.7000122070312	63.13725662231445	96.600341796875	50.98039245605469	52.54901885986328	
    2021-05-29 15:18:46.993	90.0	85.0	2460.5	42.0	42.0	84.70587921142578	3655.0	646.0999755859375	63.92156982421875	100.01220703125	51.764705657958984	52.54901885986328	
    2021-05-29 15:18:48.156	90.0	84.0	2513.25	43.0	42.0	82.35294342041016	3655.0	647.7999877929688	64.31372833251953	97.47314453125	52.54901885986328	52.54901885986328	
    2021-05-29 15:18:49.237	90.0	69.0	2577.5	44.0	42.0	85.09803771972656	3655.0	649.2999877929688	64.31372833251953	102.1942138671875	41.568626403808594	52.54901885986328	
    2021-05-29 15:18:50.347	90.0	60.0	2619.0	45.0	42.0	80.0	3655.0	649.7999877929688	33.33333206176758	105.4840087890625	18.039215087890625	52.54901885986328	
    2021-05-29 15:18:51.517	90.0	81.0	2601.0	45.0	42.0	82.35294342041016	3655.0	648.7000122070312	49.01960754394531	104.1961669921875	27.058822631835938	52.54901885986328	
    2021-05-29 15:18:52.627	90.0	85.0	2593.75	45.0	42.0	82.35294342041016	3655.0	647.2999877929688	59.2156867980957	102.392578125	37.25490188598633	52.54901885986328	
    2021-05-29 15:18:53.706	90.0	85.0	2649.75	46.0	42.0	82.35294342041016	3655.0	646.5	58.431373596191406	101.6632080078125	36.86274337768555	52.54901885986328	
    2021-05-29 15:18:54.816	90.0	81.0	2753.0	48.0	42.0	79.21568298339844	3655.0	646.5999755859375	57.64706039428711	100.6744384765625	36.47058868408203	52.54901885986328	
    2021-05-29 15:18:55.988	90.0	64.0	2852.0	49.0	42.0	85.09803771972656	3655.0	647.4000244140625	55.686275482177734	100.9063720703125	26.27450942993164	52.54901885986328	
    2021-05-29 15:18:57.171	90.0	29.0	2947.0	51.0	42.0	80.0	3655.0	647.5999755859375	25.098039627075195	103.656005859375	11.372549057006836	52.54901885986328	
    2021-05-29 15:18:58.242	90.0	26.0	2956.25	51.0	42.0	80.0	3655.0	647.2000122070312	14.117647171020508	104.998779296875	11.372549057006836	52.54901885986328	
    2021-05-29 15:18:59.321	90.0	24.0	2922.0	50.0	42.0	98.03921508789062	3655.0	643.7000122070312	14.509803771972656	89.9993896484375	10.196078300476074	52.54901885986328	
    2021-05-29 15:19:00.429	90.0	23.0	2810.5	49.0	42.0	67.45098114013672	3655.0	639.2999877929688	12.941176414489746	89.9993896484375	9.803921699523926	52.54901885986328	
    2021-05-29 15:19:01.575	90.0	26.0	2621.75	45.0	42.0	70.5882339477539	3655.0	633.5	20.39215660095215	89.9993896484375	11.764705657958984	52.54901885986328	
    2021-05-29 15:19:02.809	90.0	23.0	2368.25	41.0	43.0	80.0	3655.0	627.5999755859375	16.86274528503418	89.9993896484375	9.803921699523926	52.54901885986328	
    2021-05-29 15:19:04.097	90.0	23.0	2313.75	40.0	43.0	80.39215850830078	3655.0	622.2999877929688	13.72549057006836	89.9993896484375	10.196078300476074	52.54901885986328	
    2021-05-29 15:19:05.296	90.0	22.0	2346.0	40.0	43.0	82.35294342041016	3655.0	616.2000122070312	13.333333015441895	89.9993896484375	9.411765098571777	52.54901885986328	
    2021-05-29 15:19:06.366	90.0	22.0	2331.0	40.0	43.0	79.21568298339844	3655.0	609.7999877929688	12.941176414489746	89.9993896484375	8.627450942993164	52.54901885986328	
