"Time [s]"	"Coolant Temperature"	"Intake Manifold Pressure"	"Engine RPM"	"Vehicle Speed"	"Distance since MIL activated"	"Fuel Level Input"	"Distance since ECU reset"	"CAT Temperature B1S1"	"Absolute Engine Load"	"Commanded Equivalence Ratio"	"Ethanol fuel %"	
    2021-06-03 12:21:28.790	89.0	72.0	1159.5	6.0	0.0	100.0	4265.0	524.7999877929688	43.13725662231445	95.672607421875	18.823530197143555	
    2021-06-03 12:21:29.785	89.0	73.0	1334.5	8.0	0.0	100.0	4265.0	525.0999755859375	36.47058868408203	94.6136474609375	18.823530197143555	
    2021-06-03 12:21:30.782	89.0	81.0	1559.25	9.0	0.0	100.0	4265.0	525.2999877929688	54.509803771972656	95.8404541015625	18.823530197143555	
    2021-06-03 12:21:31.858	89.0	62.0	2111.0	13.0	0.0	100.0	4265.0	527.0	23.52941131591797	96.966552734375	18.823530197143555	
    2021-06-03 12:21:32.907	89.0	92.0	2044.75	13.0	0.0	100.0	4265.0	528.7000122070312	42.35293960571289	95.965576171875	18.823530197143555	
    2021-06-03 12:21:33.904	89.0	88.0	1482.25	16.0	0.0	100.0	4265.0	531.7000122070312	70.5882339477539	91.9036865234375	18.823530197143555	
    2021-06-03 12:21:35.074	88.0	88.0	1771.5	19.0	0.0	100.0	4265.0	539.2999877929688	68.62744903564453	95.9228515625	18.823530197143555	
    2021-06-03 12:21:36.121	88.0	31.0	2190.25	24.0	0.0	100.0	4265.0	550.5	47.843135833740234	104.998779296875	18.823530197143555	
    2021-06-03 12:21:37.166	88.0	87.0	1887.25	25.0	0.0	100.0	4265.0	550.9000244140625	43.52941131591797	89.9993896484375	18.823530197143555	
    2021-06-03 12:21:38.278	89.0	88.0	1573.75	27.0	0.0	100.0	4265.0	552.5999755859375	69.4117660522461	96.197509765625	18.823530197143555	
    2021-06-03 12:21:39.388	89.0	94.0	1698.5	29.0	0.0	100.0	4265.0	558.5999755859375	71.76470947265625	100.9735107421875	18.823530197143555	
    2021-06-03 12:21:40.406	89.0	94.0	1843.25	32.0	0.0	100.0	4265.0	568.2000122070312	76.07843017578125	102.4749755859375	18.823530197143555	
    2021-06-03 12:21:41.401	89.0	88.0	1965.25	34.0	0.0	99.21568298339844	4265.0	578.4000244140625	70.5882339477539	101.26953125	18.823530197143555	
    2021-06-03 12:21:42.423	89.0	83.0	2073.0	36.0	0.0	100.0	4265.0	586.7999877929688	67.45098114013672	98.1170654296875	18.823530197143555	
    2021-06-03 12:21:43.441	90.0	48.0	2170.25	38.0	0.0	100.0	4265.0	592.7000122070312	36.86274337768555	96.563720703125	18.823530197143555	
    2021-06-03 12:21:44.495	90.0	35.0	2154.75	37.0	0.0	100.0	4265.0	595.0999755859375	27.058822631835938	96.19140625	18.823530197143555	
    2021-06-03 12:21:45.484	90.0	64.0	2124.75	36.0	0.0	100.0	4265.0	596.5999755859375	30.19607925415039	96.356201171875	18.823530197143555	
    2021-06-03 12:21:46.558	90.0	76.0	2093.0	36.0	0.0	100.0	4265.0	598.0	49.80392074584961	105.0140380859375	18.823530197143555	
    2021-06-03 12:21:47.557	90.0	75.0	2129.0	37.0	0.0	100.0	4265.0	599.2000122070312	50.588233947753906	100.6591796875	18.823530197143555	
    2021-06-03 12:21:48.573	90.0	70.0	2167.5	37.0	0.0	100.0	4265.0	600.4000244140625	49.411766052246094	98.5321044921875	18.823530197143555	
    2021-06-03 12:21:49.619	90.0	77.0	2220.0	38.0	0.0	100.0	4265.0	601.5	44.70588302612305	99.0509033203125	18.823530197143555	
    2021-06-03 12:21:50.648	90.0	83.0	2300.25	39.0	0.0	100.0	4265.0	602.9000244140625	61.960784912109375	97.3236083984375	18.823530197143555	
    2021-06-03 12:21:51.662	90.0	42.0	2340.5	41.0	0.0	100.0	4265.0	604.4000244140625	25.882352828979492	89.9993896484375	18.823530197143555	
    2021-06-03 12:21:52.681	90.0	53.0	1881.25	40.0	0.0	100.0	4265.0	602.7999877929688	39.2156867980957	89.9993896484375	18.823530197143555	
    2021-06-03 12:21:53.758	90.0	87.0	1678.5	40.0	0.0	100.0	4265.0	601.9000244140625	37.64706039428711	95.9503173828125	18.823530197143555	
    2021-06-03 12:21:54.753	90.0	83.0	1639.25	39.0	0.0	100.0	4265.0	601.7000122070312	60.7843132019043	97.0458984375	18.823530197143555	
    2021-06-03 12:21:55.767	90.0	85.0	1674.75	40.0	0.0	100.0	4265.0	602.0	56.86274337768555	97.027587890625	18.823530197143555	
    2021-06-03 12:21:56.781	90.0	85.0	1697.25	41.0	0.0	100.0	4265.0	602.7000122070312	52.94117736816406	96.832275390625	18.823530197143555	
    2021-06-03 12:21:57.779	90.0	81.0	1733.0	42.0	0.0	100.0	4265.0	603.2999877929688	50.588233947753906	95.6817626953125	18.823530197143555	
    2021-06-03 12:21:58.779	90.0	83.0	1767.5	42.0	0.0	100.0	4265.0	603.7999877929688	49.411766052246094	97.637939453125	18.823530197143555	
    2021-06-03 12:21:59.850	90.0	82.0	1815.75	43.0	0.0	100.0	4265.0	604.0999755859375	48.6274528503418	95.184326171875	18.823530197143555	
    2021-06-03 12:22:00.930	90.0	74.0	1857.25	44.0	0.0	100.0	4265.0	604.2999877929688	56.07843017578125	96.2646484375	18.823530197143555	
    2021-06-03 12:22:02.082	90.0	60.0	1858.5	44.0	0.0	100.0	4265.0	605.2000122070312	34.90196228027344	99.468994140625	18.823530197143555	
    2021-06-03 12:22:03.481	90.0	42.0	1838.75	44.0	0.0	97.64705657958984	4265.0	606.0999755859375	24.3137264251709	96.98486328125	18.823530197143555	
    2021-06-03 12:22:04.768	89.0	75.0	1778.75	42.0	0.0	100.0	4265.0	606.0	24.705883026123047	98.9898681640625	18.823530197143555	
    2021-06-03 12:22:06.416	89.0	79.0	1715.0	42.0	0.0	100.0	4265.0	605.7000122070312	44.313724517822266	96.6400146484375	18.823530197143555	
    2021-06-03 12:22:07.566	89.0	76.0	1775.5	43.0	0.0	99.21568298339844	4265.0	605.4000244140625	43.52941131591797	97.0947265625	18.823530197143555	
    2021-06-03 12:22:08.673	89.0	74.0	1802.75	43.0	0.0	100.0	4265.0	604.9000244140625	43.13725662231445	98.2208251953125	18.823530197143555	
    2021-06-03 12:22:09.669	89.0	73.0	1822.5	44.0	0.0	100.0	4265.0	604.4000244140625	42.35293960571289	95.751953125	18.823530197143555	
    2021-06-03 12:22:10.684	89.0	74.0	1843.75	44.0	0.0	100.0	4265.0	603.7999877929688	41.17647171020508	100.030517578125	18.823530197143555	
    2021-06-03 12:22:11.727	89.0	78.0	1857.0	45.0	0.0	100.0	4265.0	603.2000122070312	49.80392074584961	95.989990234375	18.823530197143555	
    2021-06-03 12:22:12.721	89.0	81.0	1871.25	45.0	0.0	100.0	4265.0	602.5999755859375	50.19607925415039	100.323486328125	18.823530197143555	
    2021-06-03 12:22:13.742	89.0	81.0	1895.0	45.0	0.0	100.0	4265.0	602.4000244140625	47.45098114013672	100.0091552734375	18.823530197143555	
    2021-06-03 12:22:14.762	89.0	80.0	1904.75	45.0	0.0	100.0	4265.0	602.2999877929688	46.66666793823242	96.4019775390625	18.823530197143555	
    2021-06-03 12:22:15.812	89.0	78.0	1906.25	46.0	0.0	100.0	4265.0	602.2999877929688	45.882354736328125	100.2349853515625	18.823530197143555	
    2021-06-03 12:22:16.825	89.0	53.0	1908.0	46.0	0.0	100.0	4265.0	602.2999877929688	37.64706039428711	99.7833251953125	18.823530197143555	
    2021-06-03 12:22:17.847	89.0	41.0	1847.75	45.0	0.0	100.0	4265.0	602.7999877929688	27.058822631835938	99.639892578125	18.823530197143555	
    2021-06-03 12:22:18.870	89.0	30.0	1793.75	43.0	0.0	100.0	4265.0	602.9000244140625	20.0	101.7547607421875	18.823530197143555	
    2021-06-03 12:22:19.948	89.0	26.0	1721.25	41.0	0.0	97.64705657958984	4265.0	602.0999755859375	14.117647171020508	102.9052734375	18.823530197143555	
    2021-06-03 12:22:21.000	89.0	24.0	1637.0	39.0	0.0	100.0	4265.0	601.0	11.764705657958984	100.0	18.823530197143555	
    2021-06-03 12:22:22.078	89.0	74.0	1580.25	37.0	0.0	100.0	4265.0	599.5999755859375	29.80392074584961	100.0274658203125	18.823530197143555	
    2021-06-03 12:22:23.184	89.0	88.0	1547.5	37.0	0.0	100.0	4265.0	598.9000244140625	65.88235473632812	97.8240966796875	18.823530197143555	
    2021-06-03 12:22:24.241	89.0	95.0	1619.0	39.0	0.0	100.0	4265.0	599.2000122070312	71.37255096435547	96.868896484375	18.823530197143555	
    2021-06-03 12:22:25.260	89.0	94.0	1676.75	40.0	0.0	100.0	4265.0	602.9000244140625	78.82353210449219	100.84228515625	18.823530197143555	
    2021-06-03 12:22:26.276	89.0	94.0	1733.25	41.0	0.0	100.0	4265.0	607.7000122070312	82.35294342041016	104.7760009765625	18.823530197143555	
    2021-06-03 12:22:27.334	89.0	94.0	1772.25	43.0	0.0	100.0	4265.0	613.2000122070312	77.2549057006836	100.823974609375	18.823530197143555	
    2021-06-03 12:22:28.317	89.0	94.0	1840.5	44.0	0.0	100.0	4265.0	618.7999877929688	75.29412078857422	96.771240234375	18.823530197143555	
    2021-06-03 12:22:29.426	90.0	94.0	1891.0	45.0	0.0	100.0	4265.0	623.7000122070312	74.11764526367188	101.66015625	18.823530197143555	
    2021-06-03 12:22:30.477	90.0	72.0	1962.0	47.0	0.0	100.0	4265.0	628.5999755859375	67.45098114013672	97.71728515625	18.823530197143555	
    2021-06-03 12:22:31.529	90.0	53.0	1981.75	47.0	0.0	100.0	4265.0	631.0	36.07843017578125	99.090576171875	18.823530197143555	
    2021-06-03 12:22:32.524	90.0	46.0	1928.5	46.0	0.0	100.0	4265.0	632.2999877929688	26.27450942993164	95.166015625	18.823530197143555	
    2021-06-03 12:22:33.570	90.0	38.0	1892.0	45.0	0.0	100.0	4265.0	632.7999877929688	22.352941513061523	98.2513427734375	18.823530197143555	
    2021-06-03 12:22:34.563	90.0	40.0	1832.25	44.0	0.0	100.0	4265.0	632.7999877929688	20.0	99.7711181640625	18.823530197143555	
    2021-06-03 12:22:35.546	90.0	34.0	1786.5	43.0	0.0	100.0	4265.0	632.2999877929688	22.352941513061523	101.3763427734375	18.823530197143555	
    2021-06-03 12:22:36.566	90.0	33.0	1713.5	42.0	0.0	100.0	4265.0	631.4000244140625	16.86274528503418	102.6092529296875	18.823530197143555	
    2021-06-03 12:22:37.557	90.0	65.0	1722.0	41.0	0.0	100.0	4265.0	630.2999877929688	34.117645263671875	102.86865234375	18.823530197143555	
    2021-06-03 12:22:38.613	90.0	88.0	1723.25	41.0	0.0	100.0	4265.0	629.2999877929688	41.17647171020508	96.771240234375	18.823530197143555	
    2021-06-03 12:22:39.661	90.0	94.0	1748.5	42.0	0.0	97.64705657958984	4265.0	627.4000244140625	65.49019622802734	95.855712890625	18.823530197143555	
    2021-06-03 12:22:40.677	90.0	94.0	1786.75	43.0	0.0	100.0	4265.0	626.5	69.01960754394531	98.3642578125	18.823530197143555	
    2021-06-03 12:22:41.698	89.0	88.0	1833.5	44.0	0.0	100.0	4265.0	627.4000244140625	67.45098114013672	96.4813232421875	18.823530197143555	
    2021-06-03 12:22:42.784	89.0	93.0	1877.25	45.0	0.0	100.0	4265.0	629.2000122070312	66.2745132446289	99.0447998046875	18.823530197143555	
    2021-06-03 12:22:43.771	89.0	72.0	1910.75	46.0	0.0	100.0	4265.0	631.2999877929688	55.29411697387695	96.429443359375	18.823530197143555	
    2021-06-03 12:22:44.765	89.0	47.0	1928.5	46.0	0.0	100.0	4265.0	633.0	36.86274337768555	97.882080078125	18.823530197143555	
    2021-06-03 12:22:45.788	89.0	31.0	1896.5	45.0	0.0	100.0	4265.0	634.0	21.960784912109375	98.62060546875	18.823530197143555	
    2021-06-03 12:22:46.897	89.0	32.0	1853.75	44.0	0.0	100.0	4266.0	633.9000244140625	14.117647171020508	101.94091796875	18.823530197143555	
    2021-06-03 12:22:47.879	89.0	68.0	1850.5	43.0	0.0	100.0	4266.0	633.5999755859375	35.686275482177734	104.8126220703125	18.823530197143555	
    2021-06-03 12:22:48.898	89.0	62.0	1787.5	43.0	0.0	100.0	4266.0	633.2000122070312	39.60784149169922	97.5982666015625	18.823530197143555	
    2021-06-03 12:22:49.893	89.0	44.0	1789.0	43.0	0.0	100.0	4266.0	632.7999877929688	28.627450942993164	97.71728515625	18.823530197143555	
    2021-06-03 12:22:50.877	89.0	48.0	1763.75	42.0	0.0	100.0	4266.0	632.2000122070312	20.39215660095215	99.0081787109375	18.823530197143555	
    2021-06-03 12:22:51.928	89.0	82.0	1685.25	41.0	0.0	100.0	4266.0	631.4000244140625	37.25490188598633	97.7783203125	18.823530197143555	
    2021-06-03 12:22:53.008	89.0	94.0	1743.75	42.0	0.0	100.0	4266.0	630.0	64.70587921142578	96.03271484375	18.823530197143555	
    2021-06-03 12:22:54.058	89.0	88.0	1782.0	43.0	0.0	100.0	4266.0	629.2999877929688	69.80392456054688	99.2950439453125	18.823530197143555	
    2021-06-03 12:22:55.078	89.0	88.0	1835.75	44.0	0.0	100.0	4266.0	630.4000244140625	67.8431396484375	96.783447265625	18.823530197143555	
    2021-06-03 12:22:56.134	89.0	94.0	1881.25	45.0	0.0	100.0	4266.0	632.2999877929688	66.66666412353516	99.6826171875	18.823530197143555	
    2021-06-03 12:22:57.180	89.0	82.0	1945.0	46.0	0.0	100.0	4266.0	634.9000244140625	65.88235473632812	96.32568359375	18.823530197143555	
    2021-06-03 12:22:58.198	89.0	55.0	1972.75	47.0	0.0	100.0	4266.0	637.0999755859375	40.39215850830078	99.06005859375	18.823530197143555	
    2021-06-03 12:22:59.222	89.0	62.0	1945.0	47.0	0.0	100.0	4266.0	638.5	28.627450942993164	95.159912109375	18.823530197143555	
    2021-06-03 12:23:00.390	89.0	72.0	1937.0	46.0	0.0	100.0	4266.0	639.2999877929688	45.882354736328125	102.2430419921875	18.823530197143555	
    2021-06-03 12:23:01.859	89.0	72.0	1938.5	46.0	0.0	100.0	4266.0	639.4000244140625	41.568626403808594	99.139404296875	18.823530197143555	
    2021-06-03 12:23:03.025	90.0	56.0	1970.25	47.0	0.0	100.0	4266.0	638.7999877929688	30.980392456054688	96.6461181640625	18.823530197143555	
    2021-06-03 12:23:04.046	90.0	59.0	1973.5	47.0	0.0	100.0	4266.0	638.4000244140625	31.764705657958984	97.540283203125	18.823530197143555	
    2021-06-03 12:23:05.084	90.0	78.0	1967.0	47.0	0.0	100.0	4266.0	637.7000122070312	54.509803771972656	98.0621337890625	18.823530197143555	
    2021-06-03 12:23:06.090	90.0	64.0	1957.25	47.0	0.0	100.0	4266.0	636.2999877929688	52.54901885986328	100.390625	18.823530197143555	
    2021-06-03 12:23:07.172	90.0	49.0	1968.5	47.0	0.0	100.0	4266.0	635.9000244140625	34.90196228027344	96.9451904296875	18.823530197143555	
    2021-06-03 12:23:08.217	90.0	37.0	1929.0	46.0	0.0	100.0	4266.0	636.0	25.490196228027344	99.981689453125	18.823530197143555	
    2021-06-03 12:23:09.267	90.0	41.0	1889.0	45.0	0.0	100.0	4266.0	635.5999755859375	21.568628311157227	102.032470703125	18.823530197143555	
    2021-06-03 12:23:10.326	90.0	67.0	1842.25	44.0	0.0	100.0	4266.0	635.0	35.686275482177734	101.9073486328125	18.823530197143555	
    2021-06-03 12:23:11.307	90.0	79.0	1817.25	43.0	0.0	100.0	4266.0	634.0999755859375	44.313724517822266	101.953125	18.823530197143555	
    2021-06-03 12:23:12.332	90.0	75.0	1828.25	44.0	0.0	99.21568298339844	4266.0	633.0	44.313724517822266	98.529052734375	18.823530197143555	
    2021-06-03 12:23:13.349	90.0	84.0	1834.75	44.0	0.0	100.0	4266.0	631.9000244140625	43.52941131591797	98.980712890625	18.823530197143555	
    2021-06-03 12:23:14.370	90.0	80.0	1843.25	44.0	0.0	100.0	4266.0	630.5	56.47058868408203	96.88720703125	18.823530197143555	
    2021-06-03 12:23:15.390	90.0	84.0	1875.5	45.0	0.0	100.0	4266.0	629.7000122070312	49.80392074584961	99.786376953125	18.823530197143555	
    2021-06-03 12:23:16.407	89.0	79.0	1922.5	46.0	0.0	100.0	4266.0	629.0	52.156864166259766	99.8992919921875	18.823530197143555	
    2021-06-03 12:23:17.457	89.0	78.0	1962.75	47.0	0.0	100.0	4266.0	628.5	50.588233947753906	97.198486328125	18.823530197143555	
    2021-06-03 12:23:18.508	89.0	84.0	1992.0	48.0	0.0	100.0	4266.0	628.0999755859375	59.2156867980957	100.79345703125	18.823530197143555	
    2021-06-03 12:23:19.557	89.0	84.0	2020.75	48.0	0.0	100.0	4266.0	628.4000244140625	58.82352828979492	104.3670654296875	18.823530197143555	
    2021-06-03 12:23:20.581	89.0	84.0	2045.75	49.0	0.0	100.0	4266.0	629.2999877929688	56.07843017578125	101.89208984375	18.823530197143555	
    2021-06-03 12:23:21.597	89.0	80.0	2067.25	50.0	0.0	100.0	4266.0	630.2000122070312	55.686275482177734	105.38330078125	18.823530197143555	
    2021-06-03 12:23:22.627	89.0	56.0	2098.0	50.0	0.0	100.0	4266.0	630.9000244140625	45.882354736328125	101.91650390625	18.823530197143555	
    2021-06-03 12:23:23.697	89.0	44.0	2060.25	50.0	0.0	100.0	4266.0	631.9000244140625	28.627450942993164	100.3509521484375	18.823530197143555	
    2021-06-03 12:23:24.816	89.0	67.0	2033.5	48.0	0.0	100.0	4266.0	632.5	31.372549057006836	96.2921142578125	18.823530197143555	
    2021-06-03 12:23:25.890	89.0	65.0	2010.5	48.0	0.0	100.0	4266.0	632.7999877929688	40.0	97.5555419921875	18.823530197143555	
    2021-06-03 12:23:26.970	89.0	47.0	1995.75	48.0	0.0	100.0	4266.0	632.5999755859375	34.117645263671875	99.98779296875	18.823530197143555	
    2021-06-03 12:23:28.057	89.0	41.0	1861.25	44.0	0.0	97.64705657958984	4266.0	632.4000244140625	22.745098114013672	99.3072509765625	18.823530197143555	
    2021-06-03 12:23:29.075	89.0	35.0	1493.0	32.0	0.0	99.21568298339844	4266.0	631.5999755859375	19.60784339904785	100.8331298828125	18.823530197143555	
    2021-06-03 12:23:30.094	89.0	38.0	1245.0	20.0	0.0	100.0	4266.0	630.4000244140625	20.0	101.9134521484375	18.823530197143555	
    2021-06-03 12:23:31.078	89.0	42.0	1063.0	12.0	0.0	99.21568298339844	4266.0	628.9000244140625	23.52941131591797	103.2379150390625	18.823530197143555	
    2021-06-03 12:23:32.070	89.0	64.0	974.25	8.0	0.0	100.0	4266.0	627.2999877929688	42.35293960571289	105.023193359375	18.823530197143555	
    2021-06-03 12:23:33.120	88.0	59.0	923.5	5.0	0.0	100.0	4266.0	626.0	40.39215850830078	104.229736328125	18.823530197143555	
    2021-06-03 12:23:34.108	88.0	56.0	947.25	4.0	0.0	100.0	4266.0	624.7000122070312	39.2156867980957	101.9287109375	18.823530197143555	
    2021-06-03 12:23:35.192	89.0	68.0	1490.0	3.0	0.0	100.0	4266.0	623.7999877929688	37.25490188598633	98.3551025390625	18.823530197143555	
    2021-06-03 12:23:36.245	89.0	81.0	1487.75	4.0	0.0	100.0	4266.0	622.7999877929688	43.13725662231445	94.1925048828125	18.823530197143555	
    2021-06-03 12:23:37.288	89.0	92.0	1243.75	8.0	0.0	100.0	4266.0	621.5999755859375	61.960784912109375	96.258544921875	18.823530197143555	
    2021-06-03 12:23:38.277	89.0	76.0	1923.0	12.0	0.0	100.0	4266.0	620.2999877929688	58.82352828979492	94.561767578125	18.823530197143555	
    2021-06-03 12:23:39.302	89.0	30.0	2585.5	16.0	0.0	100.0	4266.0	620.5999755859375	22.352941513061523	89.9993896484375	18.823530197143555	
    2021-06-03 12:23:40.318	89.0	86.0	1744.5	16.0	0.0	100.0	4266.0	617.9000244140625	54.117645263671875	89.9993896484375	18.823530197143555	
    2021-06-03 12:23:41.338	89.0	88.0	1805.75	18.0	0.0	100.0	4266.0	616.2000122070312	65.09803771972656	97.576904296875	18.823530197143555	
    2021-06-03 12:23:42.388	89.0	87.0	1974.0	22.0	0.0	100.0	4266.0	618.0999755859375	67.8431396484375	95.6146240234375	18.823530197143555	
    2021-06-03 12:23:43.477	89.0	87.0	2340.5	26.0	0.0	100.0	4266.0	624.0999755859375	66.2745132446289	95.7916259765625	18.823530197143555	
    2021-06-03 12:23:44.491	89.0	40.0	2732.75	30.0	0.0	100.0	4266.0	631.0	32.54901885986328	99.8382568359375	18.823530197143555	
    2021-06-03 12:23:45.510	89.0	67.0	2466.25	30.0	0.0	100.0	4266.0	630.4000244140625	39.2156867980957	89.9993896484375	18.823530197143555	
    2021-06-03 12:23:46.529	89.0	93.0	1800.25	30.0	0.0	100.0	4266.0	628.5999755859375	56.07843017578125	89.9993896484375	18.823530197143555	
    2021-06-03 12:23:47.581	89.0	76.0	1847.5	32.0	0.0	100.0	4266.0	627.7999877929688	65.88235473632812	95.794677734375	18.823530197143555	
    2021-06-03 12:23:48.669	90.0	60.0	1949.25	34.0	0.0	100.0	4266.0	629.0999755859375	34.509803771972656	95.5963134765625	18.823530197143555	
    2021-06-03 12:23:49.678	90.0	49.0	1927.25	34.0	0.0	100.0	4266.0	630.2000122070312	31.372549057006836	94.5098876953125	18.823530197143555	
    2021-06-03 12:23:50.671	90.0	43.0	1895.75	32.0	0.0	100.0	4266.0	630.9000244140625	25.098039627075195	97.7508544921875	18.823530197143555	
    2021-06-03 12:23:51.696	90.0	53.0	1590.25	31.0	0.0	100.0	4266.0	631.0	27.45098114013672	96.00830078125	18.823530197143555	
    2021-06-03 12:23:52.770	90.0	51.0	1412.0	28.0	0.0	100.0	4266.0	630.7999877929688	28.627450942993164	98.248291015625	18.823530197143555	
    2021-06-03 12:23:53.761	90.0	54.0	1277.75	24.0	0.0	100.0	4266.0	630.2000122070312	30.19607925415039	98.114013671875	18.823530197143555	
    2021-06-03 12:23:54.870	90.0	57.0	1133.0	21.0	0.0	100.0	4266.0	629.2000122070312	32.94117736816406	99.0570068359375	18.823530197143555	
    2021-06-03 12:23:55.855	90.0	60.0	1007.25	19.0	0.0	100.0	4266.0	628.0999755859375	35.686275482177734	101.72119140625	18.823530197143555	
    2021-06-03 12:23:56.968	90.0	59.0	969.0	17.0	0.0	100.0	4266.0	626.7999877929688	36.47058868408203	101.0223388671875	18.823530197143555	
    2021-06-03 12:23:57.963	90.0	58.0	938.25	15.0	0.0	100.0	4266.0	625.4000244140625	36.07843017578125	103.3355712890625	18.823530197143555	
    2021-06-03 12:23:58.954	90.0	52.0	948.75	11.0	0.0	100.0	4266.0	623.9000244140625	32.156864166259766	102.24609375	18.823530197143555	
    2021-06-03 12:24:00.001	90.0	49.0	970.75	7.0	0.0	100.0	4266.0	622.0999755859375	29.41176414489746	100.0640869140625	18.823530197143555	
    2021-06-03 12:24:01.018	90.0	53.0	932.25	4.0	0.0	99.21568298339844	4266.0	620.2999877929688	30.58823585510254	98.9288330078125	18.823530197143555	
    2021-06-03 12:24:02.073	90.0	54.0	952.75	2.0	0.0	100.0	4266.0	618.5	32.94117736816406	100.689697265625	18.823530197143555	
    2021-06-03 12:24:03.064	89.0	56.0	956.5	1.0	0.0	100.0	4266.0	616.7000122070312	33.33333206176758	98.3062744140625	18.823530197143555	
    2021-06-03 12:24:04.078	89.0	55.0	958.0	0.0	0.0	100.0	4266.0	615.0	33.72549057006836	98.4130859375	18.823530197143555	
    2021-06-03 12:24:05.098	89.0	62.0	950.0	0.0	0.0	100.0	4266.0	613.0999755859375	36.07843017578125	98.480224609375	18.823530197143555	
    2021-06-03 12:24:06.177	89.0	57.0	975.75	0.0	0.0	100.0	4266.0	611.5999755859375	36.86274337768555	100.5157470703125	18.823530197143555	
    2021-06-03 12:24:07.173	89.0	57.0	966.0	0.0	0.0	100.0	4266.0	609.9000244140625	33.33333206176758	98.193359375	18.823530197143555	
    2021-06-03 12:24:08.282	89.0	57.0	964.25	0.0	0.0	100.0	4266.0	608.0999755859375	33.33333206176758	99.4537353515625	18.823530197143555	
    2021-06-03 12:24:09.298	89.0	54.0	954.75	0.0	0.0	100.0	4266.0	606.2999877929688	33.33333206176758	97.1832275390625	18.823530197143555	
    2021-06-03 12:24:10.348	88.0	54.0	961.0	0.0	0.0	100.0	4266.0	604.7000122070312	32.94117736816406	97.4945068359375	18.823530197143555	
    2021-06-03 12:24:11.401	88.0	53.0	960.0	0.0	0.0	100.0	4266.0	603.0	32.156864166259766	99.4964599609375	18.823530197143555	
    2021-06-03 12:24:12.397	88.0	54.0	953.75	0.0	0.0	100.0	4266.0	601.2000122070312	32.156864166259766	96.9390869140625	18.823530197143555	
    2021-06-03 12:24:13.410	88.0	53.0	950.25	0.0	0.0	100.0	4266.0	599.5	31.764705657958984	97.393798828125	18.823530197143555	
    2021-06-03 12:24:14.427	88.0	58.0	938.5	0.0	0.0	100.0	4266.0	597.7999877929688	33.72549057006836	99.23095703125	18.823530197143555	
    2021-06-03 12:24:15.455	88.0	77.0	945.5	0.0	0.0	100.0	4266.0	596.2999877929688	56.47058868408203	101.26953125	18.823530197143555	
    2021-06-03 12:24:16.473	88.0	71.0	2176.5	0.0	0.0	100.0	4266.0	594.9000244140625	44.70588302612305	96.2890625	18.823530197143555	
    2021-06-03 12:24:17.491	88.0	52.0	2117.25	5.0	0.0	100.0	4266.0	594.5999755859375	25.490196228027344	95.0653076171875	18.823530197143555	
    2021-06-03 12:24:18.478	88.0	55.0	1385.25	8.0	0.0	100.0	4266.0	594.4000244140625	34.90196228027344	95.4315185546875	18.823530197143555	
    2021-06-03 12:24:19.508	88.0	51.0	1316.75	8.0	0.0	98.03921508789062	4266.0	594.2000122070312	30.19607925415039	95.3887939453125	18.823530197143555	
    2021-06-03 12:24:20.645	88.0	66.0	1140.0	7.0	0.0	99.21568298339844	4266.0	593.5	31.372549057006836	92.3919677734375	18.823530197143555	
    2021-06-03 12:24:21.690	88.0	62.0	933.25	5.0	0.0	100.0	4266.0	592.7999877929688	57.64706039428711	87.9974365234375	18.823530197143555	
    2021-06-03 12:24:22.798	88.0	50.0	1090.25	1.0	0.0	99.21568298339844	4266.0	591.2000122070312	30.980392456054688	96.9879150390625	18.823530197143555	
    2021-06-03 12:24:23.853	88.0	60.0	1035.5	0.0	0.0	100.0	4266.0	590.0999755859375	34.117645263671875	99.40185546875	18.823530197143555	
    2021-06-03 12:24:24.935	88.0	83.0	960.0	0.0	0.0	99.21568298339844	4266.0	589.2000122070312	51.3725471496582	100.9796142578125	18.823530197143555	
    2021-06-03 12:24:25.922	88.0	46.0	1067.25	0.0	0.0	100.0	4266.0	588.5	33.72549057006836	100.2655029296875	18.823530197143555	
    2021-06-03 12:24:26.938	88.0	34.0	1521.75	0.0	0.0	100.0	4266.0	587.7999877929688	21.960784912109375	97.98583984375	18.823530197143555	
    2021-06-03 12:24:27.957	88.0	31.0	1345.5	0.0	0.0	100.0	4266.0	586.5	16.86274528503418	96.734619140625	18.823530197143555	
    2021-06-03 12:24:28.949	88.0	65.0	1225.5	0.0	0.0	100.0	4266.0	585.2000122070312	27.843137741088867	95.5596923828125	18.823530197143555	
    2021-06-03 12:24:29.972	89.0	79.0	959.0	0.0	0.0	100.0	4266.0	584.2999877929688	42.35293960571289	101.1474609375	18.823530197143555	
    2021-06-03 12:24:31.052	89.0	86.0	1206.75	1.0	0.0	100.0	4266.0	583.5999755859375	54.509803771972656	95.47119140625	18.823530197143555	
    2021-06-03 12:24:32.091	89.0	93.0	1080.75	5.0	0.0	100.0	4266.0	583.2000122070312	61.17647171020508	94.049072265625	18.823530197143555	
    2021-06-03 12:24:33.092	89.0	93.0	1362.0	8.0	0.0	100.0	4266.0	583.0999755859375	66.66666412353516	90.9912109375	18.823530197143555	
    2021-06-03 12:24:34.109	89.0	33.0	2122.0	13.0	0.0	100.0	4266.0	584.7000122070312	50.588233947753906	92.767333984375	18.823530197143555	
